,Longitudes,dew,DATE,min_aod,ceiling,Latitudes,temperature,wind_y,precipitation_duration,max_aod,wind_x,pressure,mean_aod,STATION,pm25,Unnamed: 0,visibility,precipitation_depth
37724,34.18620397,-10.79166667,2018-02-01,0.033,20202.5,-117.5071251,18.55,-28.27605949,1.92,0.169,-15.90167855,10144.95833,0.08584375,360.0,,,,
37725,34.18620397,9.75,2018-02-03,0.038,18405.0,-117.5071251,19.35833333,50.20444216,1.92,0.14,62.38318354,10176.83333,0.087341772,360.0,,,,
37811,33.77656094,21.95454545,2018-02-01,0.038,22000.0,-117.5520408,15.07727273,-5.957530599,24.0,0.094,99.74372611,10166.22222,0.061012048,334.0,,,,
37812,33.77656094,26.95833333,2018-02-03,0.024,22000.0,-117.5520408,14.73913043,2.85033131,24.0,0.099,-84.07256204,10196.71429,0.042321429,334.0,,,,
37900,33.81380122,21.95454545,2018-02-01,0.033,22000.0,-117.5520408,15.07727273,-5.957530599,24.0,0.089,99.74372611,10166.22222,0.060493976,335.0,,,,
37901,33.81380122,26.95833333,2018-02-03,0.022,22000.0,-117.5520408,14.73913043,2.85033131,24.0,0.119,-84.07256204,10196.71429,0.050258824,335.0,,,,
37988,33.85104149,21.95454545,2018-02-01,0.041,22000.0,-117.5520408,15.07727273,-5.957530599,24.0,0.126,99.74372611,10166.22222,0.078060976,336.0,,,,
37989,33.85104149,26.95833333,2018-02-03,0.021,22000.0,-117.5520408,14.73913043,2.85033131,24.0,0.147,-84.07256204,10196.71429,0.070609756,336.0,,,,
38082,33.88828177,21.95454545,2018-02-01,0.038,22000.0,-117.5520408,15.07727273,-5.957530599,24.0,0.121,99.74372611,10166.22222,0.079692308,337.0,,,,
38083,33.88828177,26.95833333,2018-02-03,0.021,22000.0,-117.5520408,14.73913043,2.85033131,24.0,0.136,-84.07256204,10196.71429,0.070320513,337.0,,,,
38176,33.92552204,21.95454545,2018-02-01,0.055,22000.0,-117.5520408,15.07727273,-5.957530599,24.0,0.137,99.74372611,10166.22222,0.092397436,338.0,,,,
38177,33.92552204,26.95833333,2018-02-03,0.054,22000.0,-117.5520408,14.73913043,2.85033131,24.0,0.136,-84.07256204,10196.71429,0.083794872,338.0,,,,
38269,33.96276232,21.95454545,2018-02-01,0.049,22000.0,-117.5520408,15.07727273,-5.957530599,24.0,0.182,99.74372611,10166.22222,0.100589744,339.0,,,,
38270,33.96276232,26.95833333,2018-02-03,0.052,22000.0,-117.5520408,14.73913043,2.85033131,24.0,0.178,-84.07256204,10196.71429,0.094128205,339.0,,,,
38360,34.00000259,-10.79166667,2018-02-01,0.062,20202.5,-117.5520408,18.55,-28.27605949,1.92,0.243,-15.90167855,10144.95833,0.139597403,340.0,,,,
38361,34.00000259,9.75,2018-02-03,0.058,18405.0,-117.5520408,19.35833333,50.20444216,1.92,0.319,62.38318354,10176.83333,0.136901235,340.0,,,,
38451,34.03724287,-10.79166667,2018-02-01,0.071,20202.5,-117.5520408,18.55,-28.27605949,1.92,0.209,-15.90167855,10144.95833,0.136277778,341.0,,,,
38452,34.03724287,9.75,2018-02-03,0.069,18405.0,-117.5520408,19.35833333,50.20444216,1.92,0.235,62.38318354,10176.83333,0.131123457,341.0,,,,
38543,34.07448314,-10.79166667,2018-02-01,0.056,20202.5,-117.5520408,18.55,-28.27605949,1.92,0.207,-15.90167855,10144.95833,0.133226415,342.0,,,,
38544,34.07448314,9.75,2018-02-03,0.077,18405.0,-117.5520408,19.35833333,50.20444216,1.92,0.235,62.38318354,10176.83333,0.127651515,342.0,,,,
38630,34.11172342,-10.79166667,2018-02-01,0.038,20202.5,-117.5520408,18.55,-28.27605949,1.92,0.184,-15.90167855,10144.95833,0.092872727,343.0,,,,
38631,34.11172342,9.75,2018-02-03,0.056,18405.0,-117.5520408,19.35833333,50.20444216,1.92,0.181,62.38318354,10176.83333,0.093575,343.0,,,,
38721,34.14896369,-10.79166667,2018-02-01,0.038,20202.5,-117.5520408,18.55,-28.27605949,1.92,0.167,-15.90167855,10144.95833,0.069204082,344.0,,,,
38722,34.14896369,9.75,2018-02-03,0.056,18405.0,-117.5520408,19.35833333,50.20444216,1.92,0.108,62.38318354,10176.83333,0.0796875,344.0,,,,
38807,34.18620397,-10.79166667,2018-02-01,0.033,20202.5,-117.5520408,18.55,-28.27605949,1.92,0.169,-15.90167855,10144.95833,0.078352941,345.0,,,,
38808,34.18620397,9.75,2018-02-03,0.051,18405.0,-117.5520408,19.35833333,50.20444216,1.92,0.116,62.38318354,10176.83333,0.08847561,345.0,,,,
38893,33.66484012,-104.2857143,2018-02-01,0.028,,-116.9232201,2.4,-74.20008972,,0.083,94.29767408,,0.0493625,541.0,,,,
38894,33.66484012,-84.78873239,2018-02-03,0.027,,-116.9232201,4.277777778,26.79015665,,0.084,17.59191835,,0.0506375,541.0,,,,
38991,33.70208039,-104.2857143,2018-02-01,0.046,,-116.9232201,2.4,-74.20008972,,0.084,94.29767408,,0.064815789,542.0,,,,
38992,33.70208039,-84.78873239,2018-02-03,0.031,,-116.9232201,4.277777778,26.79015665,,0.129,17.59191835,,0.072223684,542.0,,,,
39089,33.73932067,-104.2857143,2018-02-01,0.043,,-116.9232201,2.4,-74.20008972,,0.14,94.29767408,,0.075089744,543.0,,,,
39090,33.73932067,-84.78873239,2018-02-03,0.038,,-116.9232201,4.277777778,26.79015665,,0.151,17.59191835,,0.081769231,543.0,,,,
39187,33.77656094,-104.2857143,2018-02-01,0.05,,-116.9232201,2.4,-74.20008972,,0.144,94.29767408,,0.092526316,544.0,,,,
39188,33.77656094,-84.78873239,2018-02-03,0.046,,-116.9232201,4.277777778,26.79015665,,0.151,17.59191835,,0.096171053,544.0,,,,
39283,33.81380122,-104.2857143,2018-02-01,0.042,,-116.9232201,2.4,-74.20008972,,0.162,94.29767408,,0.084,545.0,,,,
39284,33.81380122,-84.78873239,2018-02-03,0.036,,-116.9232201,4.277777778,26.79015665,,0.19,17.59191835,,0.0909875,545.0,,,,
39377,33.85104149,-104.2857143,2018-02-01,0.042,,-116.9232201,2.4,-74.20008972,,0.143,94.29767408,,0.075573171,546.0,,,,
39378,33.85104149,-84.78873239,2018-02-03,0.036,,-116.9232201,4.277777778,26.79015665,,0.143,17.59191835,,0.084402439,546.0,,,,
39470,33.88828177,-104.2857143,2018-02-01,0.05,,-116.9232201,2.4,-74.20008972,,0.148,94.29767408,,0.093046512,547.0,,,,
39471,33.88828177,-84.78873239,2018-02-03,0.058,,-116.9232201,4.277777778,26.79015665,,0.166,17.59191835,,0.109011628,547.0,,,,
39562,33.92552204,-104.2857143,2018-02-01,0.055,,-116.9232201,2.4,-74.20008972,,0.17,94.29767408,,0.096095238,548.0,,,,
39563,33.92552204,-84.78873239,2018-02-03,0.049,,-116.9232201,4.277777778,26.79015665,,0.175,17.59191835,,0.105630952,548.0,,,,
39657,33.96276232,-104.2857143,2018-02-01,0.035,,-116.9232201,2.4,-74.20008972,,0.17,94.29767408,,0.097707317,549.0,,,,
39658,33.96276232,-84.78873239,2018-02-03,0.028,,-116.9232201,4.277777778,26.79015665,,0.197,17.59191835,,0.097646341,549.0,,,,
39750,34.00000259,-104.2857143,2018-02-01,0.042,,-116.9232201,2.4,-74.20008972,,0.122,94.29767408,,0.068220779,550.0,,,,
39751,34.00000259,-84.78873239,2018-02-03,0.035,,-116.9232201,4.277777778,26.79015665,,0.088,17.59191835,,0.058878049,550.0,,,,
39842,34.03724287,-104.2857143,2018-02-01,0.038,,-116.9232201,2.4,-74.20008972,,0.13,94.29767408,,0.070293333,551.0,,,,
39843,34.03724287,-84.78873239,2018-02-03,0.03,,-116.9232201,4.277777778,26.79015665,,0.141,17.59191835,,0.065461538,551.0,,,,
39933,34.07448314,-104.2857143,2018-02-01,0.038,,-116.9232201,2.4,-74.20008972,,0.114,94.29767408,,0.077206897,552.0,,,,
39934,34.07448314,-84.78873239,2018-02-03,0.039,,-116.9232201,4.277777778,26.79015665,,0.115,17.59191835,,0.072672414,552.0,,,,
40021,34.11172342,-104.2857143,2018-02-01,0.047,,-116.9232201,2.4,-74.20008972,,0.116,94.29767408,,0.08225,553.0,,,,
40022,34.11172342,-84.78873239,2018-02-03,0.057,,-116.9232201,4.277777778,26.79015665,,0.121,17.59191835,,0.0834,553.0,,,,
40108,34.14896369,-104.2857143,2018-02-01,0.03,,-116.9232201,2.4,-74.20008972,,0.09,94.29767408,,0.051195122,554.0,,,,
40109,34.14896369,-84.78873239,2018-02-03,0.026,,-116.9232201,4.277777778,26.79015665,,0.186,17.59191835,,0.070243902,554.0,,,,
40199,34.18620397,-104.2857143,2018-02-01,0.03,,-116.9232201,2.4,-74.20008972,,0.144,94.29767408,,0.066285714,555.0,,,,
40200,34.18620397,-84.78873239,2018-02-03,0.026,,-116.9232201,4.277777778,26.79015665,,0.142,17.59191835,,0.066262295,555.0,,,,
40290,33.66484012,-104.2857143,2018-02-01,0.0,,-116.9681359,2.4,-74.20008972,,0.083,94.29767408,,0.0515,526.0,,,,
40291,33.66484012,-84.78873239,2018-02-03,0.0,,-116.9681359,4.277777778,26.79015665,,0.141,17.59191835,,0.058728395,526.0,,,,
40387,33.70208039,-104.2857143,2018-02-01,0.0,,-116.9681359,2.4,-74.20008972,,0.142,94.29767408,,0.074756098,527.0,,,,
40388,33.70208039,-84.78873239,2018-02-03,0.035,,-116.9681359,4.277777778,26.79015665,,0.159,17.59191835,,0.089817073,527.0,,,,
40485,33.73932067,-104.2857143,2018-02-01,0.053,,-116.9681359,2.4,-74.20008972,,0.12,94.29767408,,0.083795455,528.0,,,,
40486,33.73932067,-84.78873239,2018-02-03,0.049,,-116.9681359,4.277777778,26.79015665,,0.157,17.59191835,,0.0965,528.0,,,,
40585,33.77656094,-104.2857143,2018-02-01,0.066,,-116.9681359,2.4,-74.20008972,,0.145,94.29767408,,0.100604651,529.0,,,,
40586,33.77656094,-84.78873239,2018-02-03,0.048,,-116.9681359,4.277777778,26.79015665,,0.189,17.59191835,,0.108255814,529.0,,,,
40682,33.81380122,-104.2857143,2018-02-01,0.054,,-116.9681359,2.4,-74.20008972,,0.167,94.29767408,,0.105292683,530.0,,,,
40683,33.81380122,-84.78873239,2018-02-03,0.049,,-116.9681359,4.277777778,26.79015665,,0.19,17.59191835,,0.114609756,530.0,,,,
40780,33.85104149,-104.2857143,2018-02-01,0.043,,-116.9681359,2.4,-74.20008972,,0.167,94.29767408,,0.090089744,531.0,,,,
40781,33.85104149,-84.78873239,2018-02-03,0.039,,-116.9681359,4.277777778,26.79015665,,0.15,17.59191835,,0.104064103,531.0,,,,
40879,33.88828177,-104.2857143,2018-02-01,0.055,,-116.9681359,2.4,-74.20008972,,0.148,94.29767408,,0.090526316,532.0,,,,
40880,33.88828177,-84.78873239,2018-02-03,0.06,,-116.9681359,4.277777778,26.79015665,,0.162,17.59191835,,0.112052632,532.0,,,,
40975,33.92552204,-104.2857143,2018-02-01,0.053,,-116.9681359,2.4,-74.20008972,,0.156,94.29767408,,0.094026316,533.0,,,,
40976,33.92552204,-84.78873239,2018-02-03,0.06,,-116.9681359,4.277777778,26.79015665,,0.184,17.59191835,,0.110065789,533.0,,,,
41069,33.96276232,-104.2857143,2018-02-01,0.038,,-116.9681359,2.4,-74.20008972,,0.17,94.29767408,,0.094825,534.0,,,,
41070,33.96276232,-84.78873239,2018-02-03,0.031,,-116.9681359,4.277777778,26.79015665,,0.198,17.59191835,,0.0990125,534.0,,,,
41165,34.00000259,-104.2857143,2018-02-01,0.038,,-116.9681359,2.4,-74.20008972,,0.128,94.29767408,,0.074486842,535.0,,,,
41166,34.00000259,-84.78873239,2018-02-03,0.031,,-116.9681359,4.277777778,26.79015665,,0.102,17.59191835,,0.062035714,535.0,,,,
41259,34.03724287,-104.2857143,2018-02-01,0.034,,-116.9681359,2.4,-74.20008972,,0.113,94.29767408,,0.070065789,536.0,,,,
41260,34.03724287,-84.78873239,2018-02-03,0.03,,-116.9681359,4.277777778,26.79015665,,0.089,17.59191835,,0.057573171,536.0,,,,
41350,34.07448314,-104.2857143,2018-02-01,0.035,,-116.9681359,2.4,-74.20008972,,0.114,94.29767408,,0.07083871,537.0,,,,
41351,34.07448314,-84.78873239,2018-02-03,0.038,,-116.9681359,4.277777778,26.79015665,,0.104,17.59191835,,0.066287879,537.0,,,,
41441,34.11172342,-104.2857143,2018-02-01,0.03,,-116.9681359,2.4,-74.20008972,,0.098,94.29767408,,0.061707692,538.0,,,,
41442,34.11172342,-84.78873239,2018-02-03,0.037,,-116.9681359,4.277777778,26.79015665,,0.162,17.59191835,,0.070630769,538.0,,,,
41533,34.14896369,-104.2857143,2018-02-01,0.038,,-116.9681359,2.4,-74.20008972,,0.09,94.29767408,,0.056712329,539.0,,,,
41534,34.14896369,-84.78873239,2018-02-03,0.028,,-116.9681359,4.277777778,26.79015665,,0.186,17.59191835,,0.071148649,539.0,,,,
41623,34.18620397,-104.2857143,2018-02-01,0.04,,-116.9681359,2.4,-74.20008972,,0.146,94.29767408,,0.078133333,540.0,,,,
41624,34.18620397,-84.78873239,2018-02-03,0.038,,-116.9681359,4.277777778,26.79015665,,0.142,17.59191835,,0.077155844,540.0,,,,
41713,33.66484012,-5.583333333,2018-02-01,0.0,22000.0,-117.0130517,12.73333333,16.11611316,,0.074,7.272082083,10156.33333,0.042243243,511.0,,,,
41714,33.66484012,-0.916666667,2018-02-03,0.0,22000.0,-117.0130517,14.24166667,160.2034811,,0.141,-14.85110158,10187.04762,0.044986301,511.0,,,,
41813,33.70208039,-5.583333333,2018-02-01,0.0,22000.0,-117.0130517,12.73333333,16.11611316,,0.149,7.272082083,10156.33333,0.061743243,512.0,,,,
41814,33.70208039,-0.916666667,2018-02-03,0.0,22000.0,-117.0130517,14.24166667,160.2034811,,0.181,-14.85110158,10187.04762,0.073891892,512.0,,,,
41912,33.73932067,-5.583333333,2018-02-01,0.046,22000.0,-117.0130517,12.73333333,16.11611316,,0.149,7.272082083,10156.33333,0.084666667,513.0,,,,
41913,33.73932067,-0.916666667,2018-02-03,0.049,22000.0,-117.0130517,14.24166667,160.2034811,,0.181,-14.85110158,10187.04762,0.103717949,513.0,,,,
42012,33.77656094,-5.583333333,2018-02-01,0.067,22000.0,-117.0130517,12.73333333,16.11611316,,0.148,7.272082083,10156.33333,0.102448718,514.0,,,,
42013,33.77656094,-0.916666667,2018-02-03,0.07,22000.0,-117.0130517,14.24166667,160.2034811,,0.167,-14.85110158,10187.04762,0.110038462,514.0,,,,
42109,33.81380122,-5.583333333,2018-02-01,0.054,22000.0,-117.0130517,12.73333333,16.11611316,,0.161,7.272082083,10156.33333,0.0982375,515.0,,,,
42110,33.81380122,-0.916666667,2018-02-03,0.073,22000.0,-117.0130517,14.24166667,160.2034811,,0.158,-14.85110158,10187.04762,0.108475,515.0,,,,
42206,33.85104149,-5.583333333,2018-02-01,0.045,22000.0,-117.0130517,12.73333333,16.11611316,,0.161,7.272082083,10156.33333,0.090916667,516.0,,,,
42207,33.85104149,-0.916666667,2018-02-03,0.073,22000.0,-117.0130517,14.24166667,160.2034811,,0.151,-14.85110158,10187.04762,0.107797619,516.0,,,,
42302,33.88828177,-104.2857143,2018-02-01,0.056,,-117.0130517,2.4,-74.20008972,,0.13,94.29767408,,0.082302326,517.0,,,,
42303,33.88828177,-84.78873239,2018-02-03,0.069,,-117.0130517,4.277777778,26.79015665,,0.159,17.59191835,,0.106302326,517.0,,,,
42396,33.92552204,-104.2857143,2018-02-01,0.053,,-117.0130517,2.4,-74.20008972,,0.172,94.29767408,,0.091232558,518.0,,,,
42397,33.92552204,-84.78873239,2018-02-03,0.068,,-117.0130517,4.277777778,26.79015665,,0.183,17.59191835,,0.108554217,518.0,,,,
42488,33.96276232,-104.2857143,2018-02-01,0.038,,-117.0130517,2.4,-74.20008972,,0.172,94.29767408,,0.09725,519.0,,,,
42489,33.96276232,-84.78873239,2018-02-03,0.037,,-117.0130517,4.277777778,26.79015665,,0.198,17.59191835,,0.102531646,519.0,,,,
42583,34.00000259,-104.2857143,2018-02-01,0.047,,-117.0130517,2.4,-74.20008972,,0.138,94.29767408,,0.08687013,520.0,,,,
42584,34.00000259,-84.78873239,2018-02-03,0.045,,-117.0130517,4.277777778,26.79015665,,0.121,17.59191835,,0.077910256,520.0,,,,
42676,34.03724287,-104.2857143,2018-02-01,0.034,,-117.0130517,2.4,-74.20008972,,0.134,94.29767408,,0.081675325,521.0,,,,
42677,34.03724287,-84.78873239,2018-02-03,0.032,,-117.0130517,4.277777778,26.79015665,,0.104,17.59191835,,0.071846154,521.0,,,,
42770,34.07448314,-104.2857143,2018-02-01,0.033,,-117.0130517,2.4,-74.20008972,,0.125,94.29767408,,0.072857143,522.0,,,,
42771,34.07448314,-84.78873239,2018-02-03,0.042,,-117.0130517,4.277777778,26.79015665,,0.11,17.59191835,,0.068140625,522.0,,,,
42862,34.11172342,-104.2857143,2018-02-01,0.03,,-117.0130517,2.4,-74.20008972,,0.123,94.29767408,,0.05855,523.0,,,,
42863,34.11172342,-84.78873239,2018-02-03,0.033,,-117.0130517,4.277777778,26.79015665,,0.1,17.59191835,,0.058177215,523.0,,,,
42953,34.14896369,-104.2857143,2018-02-01,0.038,,-117.0130517,2.4,-74.20008972,,0.094,94.29767408,,0.055225,524.0,,,,
42954,34.14896369,-84.78873239,2018-02-03,0.033,,-117.0130517,4.277777778,26.79015665,,0.079,17.59191835,,0.054775,524.0,,,,
43043,34.18620397,-104.2857143,2018-02-01,0.04,,-117.0130517,2.4,-74.20008972,,0.146,94.29767408,,0.0737625,525.0,,,,
43044,34.18620397,-84.78873239,2018-02-03,0.041,,-117.0130517,4.277777778,26.79015665,,0.142,17.59191835,,0.0677375,525.0,,,,
43134,33.66484012,-5.583333333,2018-02-01,0.0,22000.0,-117.0579674,12.73333333,16.11611316,,0.091,7.272082083,10156.33333,0.053453333,496.0,,,,
43135,33.66484012,-0.916666667,2018-02-03,0.0,22000.0,-117.0579674,14.24166667,160.2034811,,0.13,-14.85110158,10187.04762,0.059894737,496.0,,,,
43233,33.70208039,-5.583333333,2018-02-01,0.0,22000.0,-117.0579674,12.73333333,16.11611316,,0.131,7.272082083,10156.33333,0.061157895,497.0,,,,
43234,33.70208039,-0.916666667,2018-02-03,0.0,22000.0,-117.0579674,14.24166667,160.2034811,,0.174,-14.85110158,10187.04762,0.072618421,497.0,,,,
43333,33.73932067,-5.583333333,2018-02-01,0.046,22000.0,-117.0579674,12.73333333,16.11611316,,0.119,7.272082083,10156.33333,0.076093023,498.0,,,,
43334,33.73932067,-0.916666667,2018-02-03,0.061,22000.0,-117.0579674,14.24166667,160.2034811,,0.148,-14.85110158,10187.04762,0.091581395,498.0,,,,
43432,33.77656094,-5.583333333,2018-02-01,0.058,22000.0,-117.0579674,12.73333333,16.11611316,,0.148,7.272082083,10156.33333,0.089731707,499.0,,,,
43433,33.77656094,-0.916666667,2018-02-03,0.067,22000.0,-117.0579674,14.24166667,160.2034811,,0.154,-14.85110158,10187.04762,0.094317073,499.0,,,,
43530,33.81380122,-5.583333333,2018-02-01,0.054,22000.0,-117.0579674,12.73333333,16.11611316,,0.11,7.272082083,10156.33333,0.0833625,500.0,,,,
43531,33.81380122,-0.916666667,2018-02-03,0.057,22000.0,-117.0579674,14.24166667,160.2034811,,0.129,-14.85110158,10187.04762,0.0892875,500.0,,,,
43625,33.85104149,-5.583333333,2018-02-01,0.067,22000.0,-117.0579674,12.73333333,16.11611316,,0.126,7.272082083,10156.33333,0.092871795,501.0,,,,
43626,33.85104149,-0.916666667,2018-02-03,0.072,22000.0,-117.0579674,14.24166667,160.2034811,,0.166,-14.85110158,10187.04762,0.111628205,501.0,,,,
43721,33.88828177,-5.583333333,2018-02-01,0.071,22000.0,-117.0579674,12.73333333,16.11611316,,0.118,7.272082083,10156.33333,0.088473684,502.0,,,,
43722,33.88828177,-0.916666667,2018-02-03,0.075,22000.0,-117.0579674,14.24166667,160.2034811,,0.165,-14.85110158,10187.04762,0.110675676,502.0,,,,
43817,33.92552204,-5.583333333,2018-02-01,0.051,22000.0,-117.0579674,12.73333333,16.11611316,,0.14,7.272082083,10156.33333,0.083692308,503.0,,,,
43818,33.92552204,-0.916666667,2018-02-03,0.059,22000.0,-117.0579674,14.24166667,160.2034811,,0.148,-14.85110158,10187.04762,0.099506849,503.0,,,,
43909,33.96276232,-15.79166667,2018-02-01,0.055,20547.66667,-117.0579674,12.64166667,-24.79728053,,0.145,-34.83772825,,0.085804878,504.0,,,,
43910,33.96276232,-5.605263158,2018-02-03,0.049,22000.0,-117.0579674,15.65789474,-25.06293811,,0.136,-6.814589326,,0.089148148,504.0,,,,
44003,34.00000259,-15.79166667,2018-02-01,0.05,20547.66667,-117.0579674,12.64166667,-24.79728053,,0.139,-34.83772825,,0.093011628,505.0,,,,
44004,34.00000259,-5.605263158,2018-02-03,0.06,22000.0,-117.0579674,15.65789474,-25.06293811,,0.121,-6.814589326,,0.086151163,505.0,,,,
44099,34.03724287,-15.79166667,2018-02-01,0.051,20547.66667,-117.0579674,12.64166667,-24.79728053,,0.139,-34.83772825,,0.090036585,506.0,,,,
44100,34.03724287,-5.605263158,2018-02-03,0.037,22000.0,-117.0579674,15.65789474,-25.06293811,,0.11,-6.814589326,,0.07695122,506.0,,,,
44194,34.07448314,-15.79166667,2018-02-01,0.044,20547.66667,-117.0579674,12.64166667,-24.79728053,,0.123,-34.83772825,,0.081859375,507.0,,,,
44195,34.07448314,-5.605263158,2018-02-03,0.037,22000.0,-117.0579674,15.65789474,-25.06293811,,0.11,-6.814589326,,0.071375,507.0,,,,
44286,34.11172342,-15.79166667,2018-02-01,0.041,20547.66667,-117.0579674,12.64166667,-24.79728053,,0.123,-34.83772825,,0.069551282,508.0,,,,
44287,34.11172342,-5.605263158,2018-02-03,0.038,22000.0,-117.0579674,15.65789474,-25.06293811,,0.14,-6.814589326,,0.065474359,508.0,,,,
44377,34.14896369,-15.79166667,2018-02-01,0.039,20547.66667,-117.0579674,12.64166667,-24.79728053,,0.108,-34.83772825,,0.060182927,509.0,,,,
44378,34.14896369,-5.605263158,2018-02-03,0.036,22000.0,-117.0579674,15.65789474,-25.06293811,,0.09,-6.814589326,,0.058146341,509.0,,,,
44468,34.18620397,-15.79166667,2018-02-01,0.042,20547.66667,-117.0579674,12.64166667,-24.79728053,,0.136,-34.83772825,,0.066243902,510.0,,,,
44469,34.18620397,-5.605263158,2018-02-03,0.037,22000.0,-117.0579674,15.65789474,-25.06293811,,0.101,-6.814589326,,0.061390244,510.0,,,,
44561,33.66484012,-5.583333333,2018-02-01,0.043,22000.0,-117.1028832,12.73333333,16.11611316,,0.114,7.272082083,10156.33333,0.06835,481.0,,,,
44562,33.66484012,-0.916666667,2018-02-03,0.044,22000.0,-117.1028832,14.24166667,160.2034811,,0.139,-14.85110158,10187.04762,0.0741125,481.0,,,,
44658,33.70208039,-5.583333333,2018-02-01,0.054,22000.0,-117.1028832,12.73333333,16.11611316,,0.109,7.272082083,10156.33333,0.075118421,482.0,,,,
44659,33.70208039,-0.916666667,2018-02-03,0.053,22000.0,-117.1028832,14.24166667,160.2034811,,0.126,-14.85110158,10187.04762,0.082763158,482.0,,,,
44757,33.73932067,-5.583333333,2018-02-01,0.047,22000.0,-117.1028832,12.73333333,16.11611316,,0.109,7.272082083,10156.33333,0.0764875,483.0,,,,
44758,33.73932067,-0.916666667,2018-02-03,0.055,22000.0,-117.1028832,14.24166667,160.2034811,,0.153,-14.85110158,10187.04762,0.088725,483.0,,,,
44856,33.77656094,-5.583333333,2018-02-01,0.055,22000.0,-117.1028832,12.73333333,16.11611316,,0.112,7.272082083,10156.33333,0.0782875,484.0,,,,
44857,33.77656094,-0.916666667,2018-02-03,0.048,22000.0,-117.1028832,14.24166667,160.2034811,,0.132,-14.85110158,10187.04762,0.08185,484.0,,,,
44950,33.81380122,-5.583333333,2018-02-01,0.057,22000.0,-117.1028832,12.73333333,16.11611316,,0.111,7.272082083,10156.33333,0.080083333,485.0,,,,
44951,33.81380122,-0.916666667,2018-02-03,0.048,22000.0,-117.1028832,14.24166667,160.2034811,,0.103,-14.85110158,10187.04762,0.080797619,485.0,,,,
45044,33.85104149,-5.583333333,2018-02-01,0.06,22000.0,-117.1028832,12.73333333,16.11611316,,0.15,7.272082083,10156.33333,0.096837209,486.0,,,,
45045,33.85104149,-0.916666667,2018-02-03,0.069,22000.0,-117.1028832,14.24166667,160.2034811,,0.166,-14.85110158,10187.04762,0.10355814,486.0,,,,
45139,33.88828177,-5.583333333,2018-02-01,0.062,22000.0,-117.1028832,12.73333333,16.11611316,,0.15,7.272082083,10156.33333,0.097702381,487.0,,,,
45140,33.88828177,-0.916666667,2018-02-03,0.074,22000.0,-117.1028832,14.24166667,160.2034811,,0.169,-14.85110158,10187.04762,0.111988095,487.0,,,,
45234,33.92552204,-5.583333333,2018-02-01,0.051,22000.0,-117.1028832,12.73333333,16.11611316,,0.13,7.272082083,10156.33333,0.08354878,488.0,,,,
45235,33.92552204,-0.916666667,2018-02-03,0.053,22000.0,-117.1028832,14.24166667,160.2034811,,0.169,-14.85110158,10187.04762,0.101609756,488.0,,,,
45328,33.96276232,-15.79166667,2018-02-01,0.053,20547.66667,-117.1028832,12.64166667,-24.79728053,,0.148,-34.83772825,,0.079425,489.0,,,,
45329,33.96276232,-5.605263158,2018-02-03,0.047,22000.0,-117.1028832,15.65789474,-25.06293811,,0.129,-6.814589326,,0.084425,489.0,,,,
45422,34.00000259,-15.79166667,2018-02-01,0.05,20547.66667,-117.1028832,12.64166667,-24.79728053,,0.132,-34.83772825,,0.07985,490.0,,,,
45423,34.00000259,-5.605263158,2018-02-03,0.044,22000.0,-117.1028832,15.65789474,-25.06293811,,0.121,-6.814589326,,0.07415,490.0,,,,
45516,34.03724287,-15.79166667,2018-02-01,0.054,20547.66667,-117.1028832,12.64166667,-24.79728053,,0.129,-34.83772825,,0.086371795,491.0,,,,
45517,34.03724287,-5.605263158,2018-02-03,0.053,22000.0,-117.1028832,15.65789474,-25.06293811,,0.154,-6.814589326,,0.074679487,491.0,,,,
45607,34.07448314,-15.79166667,2018-02-01,0.047,20547.66667,-117.1028832,12.64166667,-24.79728053,,0.168,-34.83772825,,0.094109375,492.0,,,,
45608,34.07448314,-5.605263158,2018-02-03,0.048,22000.0,-117.1028832,15.65789474,-25.06293811,,0.162,-6.814589326,,0.086171875,492.0,,,,
45699,34.11172342,-15.79166667,2018-02-01,0.041,20547.66667,-117.1028832,12.64166667,-24.79728053,,0.159,-34.83772825,,0.0831125,493.0,,,,
45700,34.11172342,-5.605263158,2018-02-03,0.038,22000.0,-117.1028832,15.65789474,-25.06293811,,0.162,-6.814589326,,0.0813875,493.0,,,,
45790,34.14896369,-15.79166667,2018-02-01,0.042,20547.66667,-117.1028832,12.64166667,-24.79728053,,0.146,-34.83772825,,0.066914634,494.0,,,,
45791,34.14896369,-5.605263158,2018-02-03,0.028,22000.0,-117.1028832,15.65789474,-25.06293811,,0.114,-6.814589326,,0.059902439,494.0,,,,
45883,34.18620397,-15.79166667,2018-02-01,0.036,20547.66667,-117.1028832,12.64166667,-24.79728053,,0.11,-34.83772825,,0.050775,495.0,,,,
45884,34.18620397,-5.605263158,2018-02-03,0.028,22000.0,-117.1028832,15.65789474,-25.06293811,,0.089,-6.814589326,,0.0492625,495.0,,,,
45975,33.66484012,-5.583333333,2018-02-01,0.047,22000.0,-117.147799,12.73333333,16.11611316,,0.115,7.272082083,10156.33333,0.079190476,466.0,,,,
45976,33.66484012,-0.916666667,2018-02-03,0.036,22000.0,-117.147799,14.24166667,160.2034811,,0.142,-14.85110158,10187.04762,0.081916667,466.0,,,,
